Genus,Name_data
DELIAS,* cyrania Fruhstorfer 1913 - Junior subjective synonym
,
DELIAS,* dione Drury 1773 - Junior subjective synonym
,
DELIAS,* elisa Röber 1919 - Junior subjective synonym
,
DELIAS,* flavifascia Joicey & Talbot 1924 - Junior subjective synonym
,
DELIAS,goda Fruhstorfer 1905 - Valid Name
,
DELIAS,grisea Fruhstorfer 1897 - Valid Name
,
DELIAS,mera Talbot 1928 - Valid Name
,
DELIAS,nigrescens Talbot 1928 - Valid Name
,
DELIAS,* pandecta Staudinger 1889 - Junior subjective synonym
,
DELIAS,parthenope Wallace 1867 - Valid Name
,
DELIAS,* dione Distant 1885 - Junior subjective synonym
,
DELIAS,* distanti Staudinger 1889 - Junior subjective synonym
,
DELIAS,* egialea Staudinger 1884 - Junior subjective synonym
,
DELIAS,porsenna Cramer 1775 - Valid Name
,
DELIAS,* nigricans Mell 1951 - Junior subjective synonym
,
DELIAS,siamensis Talbot 1928 - Valid Name
,
DELIAS,thyra Fruhstorfer 1905 - Valid Name
,
DELIAS,tonkiniana Fruhstorfer 1905 - Valid Name
,
DELIAS,* addenda Dufrane 1947 - Junior subjective synonym
,
DELIAS,* fasciata Dufrane 1947 - Junior subjective synonym
,
DELIAS,triglites Talbot 1928 - Valid Name
,
DELIAS,patrua Leech 1890 - Valid Name
,
DELIAS,* belladonna Butler 1897 - Junior subjective synonym
,
DELIAS,shan Talbot 1937 - Valid Name
,
DELIAS,periboea Godart 1819 - Valid Name
,
DELIAS,alorensis Fruhstorfer 1889 - Valid Name
,
DELIAS,floresiana Roepke 1954 - Valid Name
,
DELIAS,livia Fruhstorfer 1896 - Valid Name
,
DELIAS,pagenstecheri Fruhstorfer 1910 - Valid Name
,
DELIAS,wallacei Rothschild 1892 - Valid Name
,
DELIAS,phippsi Joicey & Talbot 1922 - Valid Name
,
DELIAS,wisseli Roepke 1955 - Valid Name
,
DELIAS,pheres Jordan 1911 - Valid Name
,
DELIAS,* angabungana Talbot 1928 - Junior subjective synonym
,
DELIAS,approximata Joicey & Talbot 1922 - Valid Name
,
DELIAS,* rectimargo Joicey & Talbot 1922 - Junior subjective synonym
,
DELIAS,endela Jordan 1930 - Valid Name
,
DELIAS,hyperapproximata Rothschild 1925 - Valid Name
,
DELIAS,poecila van Vollenhoven 1865 - Valid Name
,
DELIAS,edela Fruhstorfer 1910 - Valid Name
,
DELIAS,guentheri Kalis 1933 - Valid Name
,
DELIAS,pratti Kenrick 1909 - Valid Name
,
DELIAS,prouti Joicey & Talbot 1923 - Valid Name
,
DELIAS,pulla Talbot 1937 - Valid Name
,
DELIAS,ribbei Röber 1886 - Valid Name
,
DELIAS,connectens Talbot 1929 - Valid Name
,
DELIAS,rileyi Joicey & Talbot 1922 - Valid Name
,
DELIAS,rosamontana Roepke 1955 - Valid Name
,
DELIAS,rosenbergi Snellen van Vollenhoven 1865 - Valid Name
,
DELIAS,* catamelas Staudinger 1891 - Junior subjective synonym
,
DELIAS,* chrysoleuca Mitis 1893 - Junior subjective synonym
,
DELIAS,lorquini Felder 1865 - Valid Name
,
DELIAS,saleyerana Rothschild 1915 - Valid Name
,
DELIAS,rothschildi Holland 1900 - Valid Name
,
DELIAS,ariela Niepelt 1921 - Valid Name
,
DELIAS,sacha Grose-Smith 1895 - Valid Name
,
DELIAS,gilolensis Rothschild 1925 - Valid Name
,
DELIAS,sagessa Fruhstorfer 1910 - Valid Name
,
DELIAS,anjae Schröder 1977 - Valid Name
,
DELIAS,* dives Rothschild 1904 - Junior subjective synonym
,
DELIAS,straatmani Schröder 1977 - Valid Name
,
DELIAS,salvini Butler 1882 - Valid Name
,
DELIAS,sambawana Rothschild 1894 - Valid Name
,
DELIAS,boejanana Kalis 1948 - Valid Name
,
DELIAS,everetti Rothschild 1925 - Valid Name
,
DELIAS,minerva Fruhstorfer 1896 - Valid Name
,
DELIAS,sanaca Moore 1857 - Valid Name
,
DELIAS,bhutya Talbot 1937 - Valid Name
,
DELIAS,indistincta Fruhstorfer 1897 - Valid Name
,
DELIAS,* confusa Talbot 1928 - Junior subjective synonym
,
DELIAS,* flavalba Marshall 1882 - Junior subjective synonym
,
DELIAS,oreas Talbot 1928 - Valid Name
,
DELIAS,perspicua Fruhstorfer 1910 - Valid Name
,
DELIAS,schoenbergi Rothschild 1895 - Valid Name
,
DELIAS,choiseuli Rothschild 1904 - Valid Name
,
DELIAS,isabellae Rothschild 1901 - Valid Name
,
DELIAS,schmassmanni Joicey & Talbot 1923 - Valid Name
,
DELIAS,schuppi Talbot 1928 - Valid Name
,
DELIAS,singhapura Wallace 1867 - Valid Name
,
DELIAS,acuta Rothschild 1915 - Valid Name
,
DELIAS,sphenodiscus Roepke 1955 - Valid Name
,
DELIAS,stresemanni Rothschild 1915 - Valid Name
,
DELIAS,* basiflava Talbot 1920 - Junior subjective synonym
,
DELIAS,* lutea Talbot 1920 - Junior subjective synonym
,
DELIAS,* mediofasciata Talbot 1920 - Junior subjective synonym
,
DELIAS,* oenus Talbot 1920 - Junior subjective synonym
,
DELIAS,subnubila Leech 1893 - Valid Name
,
DELIAS,conspicua Mell 1951 - Valid Name
,
DELIAS,subviridis Joicey & Talbot 1922 - Valid Name
,
DELIAS,taiwana Wileman 1909 - Valid Name
,
DELIAS,talboti Joicey & Noakes 1916 - Valid Name
,
DELIAS,themis Hewitson 1861 - Valid Name
,
DELIAS,soteira Fruhstorfer 1910 - Valid Name
,
DELIAS,thompsoni Joicey & Talbot 1916 - Valid Name
,
DELIAS,timorensis Boisduval 1836 - Valid Name
,
DELIAS,ardesiaca Rothschild 1915 - Valid Name
,
DELIAS,babberica Talbot 1939 - Valid Name
,
DELIAS,gardineri Fruhstorfer 1904 - Valid Name
,
DELIAS,maoensis Rothschild 1915 - Valid Name
,
DELIAS,* lettinensis Röber 1927 - Junior subjective synonym
,
DELIAS,romaensis Rothschild 1915 - Valid Name
,
DELIAS,* vishnu Moore 1857 - Junior subjective synonym
,
DELIAS,totila Heller 1896 - Valid Name
,
DELIAS,toxopei Roepke 1955 - Valid Name
,
DELIAS,morosa Roepke 1955 - Valid Name
,
DELIAS,vidua Joicey & Talbot 1922 - Valid Name
,
DELIAS,waterstradti Rothschild 1915 - Valid Name
,
DELIAS,weiskei Ribbe 1901 - Valid Name
,
DELIAS,huonensis Talbot 1928 - Valid Name
,
DELIAS,* lutescens Roepke 1955 - Junior subjective synonym
,
DELIAS,* mirifica Grose-Smith & Kirby 1901 - Junior subjective synonym
,
DELIAS,wilemani Jordan 1925 - Valid Name
,
DELIAS,wollastoni Rothschild 1915 - Valid Name
,
DELIAS,bryophila Roepke 1955 - Valid Name
,
DELIAS,woodi Talbot 1928 - Valid Name
,
DELIAS,colini Schröder 1977 - Valid Name
,
DELIAS,zembra Roepke 1955 - Valid Name
,
DELIAS,* reducta Roepke 1955 - Junior subjective synonym
,
DELIAS,zebuda Hewitson 1862 - Valid Name
,
DELIAS,* CATHAEMIA Hübner 1819 - Junior subjective synonym
,
DELIAS,* HARPANOTA Swainson 1851 - Nomen nudum: Published as synonym and not validated before 1961
,
DELIAS,* PICCARDA Grote 1900 - Junior subjective synonym
,
DELIAS,* SYMMACHLOS Klots 1933 - Incorrect subsequent spelling
,
DELIAS,* SYMMACHLAS Hübner 1821 - Junior subjective synonym
,
DELIAS,* THYCA Wallengren 1858 - Junior homonym
,
DELIAS,* koornalla Couchman 1954 - Unavailable name: Infrasubspecific name
,
DELIAS,* fragalactea Butler 1869 - Junior subjective synonym
,
DELIAS,ennia Wallace 1867 - Valid Name
,
DELIAS,* nigidius Miskin 1884 - Junior subjective synonym
,
DELIAS,* tindalii Joicey & Talbot 1926 - Junior subjective synonym
,
DELIAS,* dorothea Tindale 1923 - Junior subjective synonym
,
DELIAS,* theodora Tindale 1927 - Junior subjective synonym
,
DELIAS,* adina Couchman 1954 - Unavailable name: Infrasubspecific name
,
DELIAS,* lewini Thon 1828 - Junior subjective synonym
,
DELIAS,* aestiva Butler 1897 - Junior subjective synonym
,
DELIAS,* oestiva Waterhouse & Lyell 1914 - Incorrect subsequent spelling
,
DELIAS,* onca Fruhstorfer 1910 - Junior subjective synonym
,
DELIAS,* waterhousei Talbot 1937 - Junior subjective synonym
,
DELIAS,* mysa Fruhstorfer 1911 - Incorrect subsequent spelling
,
DELIAS,* nivira Waterhouse & Lyell 1914 - Junior subjective synonym
,
PERIDELIAS,PERIDELIAS Turner 1919 - Valid Name
,
PERIDELIAS,aprosita Turner 1919 - Valid Name
,
PERIDELIAS,fasciata Warren 1907 - Valid Name
,
PERIDELIAS,purpurissa Warren 1907 - Valid Name
,
LEUCIACRIA,LEUCIACRIA Rothschild & Jordan 1905 - Valid Name
,
LEUCIACRIA,acuta Rothschild & Jordan 1905 - Valid Name
,
APORIA,APORIA Hübner 1819 - Valid Name
,
APORIA,* FUTURONERVA Bryk 1928 - Junior subjective synonym
,
APORIA,* BETAPORIA Matsumura 1919 - Junior subjective synonym
,
APORIA,* LEUCONEA Donzel 1837 - Junior objective synonym
,
APORIA,* METAPORIA Butler 1870 - Junior subjective synonym
,
APORIA,acraea Oberthür 1885 - Valid Name
,
APORIA,* funkei Draeseke 1924 - Junior subjective synonym
,
APORIA,* lotis Leech 1880 - Junior subjective synonym
,
APORIA,agathon Gray 1832 - Valid Name
,
APORIA,bifurcata Tytler 1939 - Valid Name
,
APORIA,lemoulti Bernardi 1945 - Valid Name
,
APORIA,moltrechti Oberthür 1909 - Valid Name
,
APORIA,* nigrescens Matsumura 1929 - Junior subjective synonym
,
APORIA,phryxe Boisduval 1836 - Valid Name
,
APORIA,* ariaca Moore 1872 - Junior subjective synonym
,
APORIA,* caphusa Moore 1872 - Junior subjective synonym
,
APORIA,bietii Oberthür 1884 - Valid Name
,
APORIA,* flavescens Pionneau 1930 - Junior subjective synonym
,
APORIA,* fumosa Oberthür 1884 - Junior subjective synonym
,
APORIA,gregoryi Watkins 1927 - Valid Name
,
APORIA,* taiwana Matsumura 1919 - Junior subjective synonym
,
APORIA,* insularis Shirôzu 1959 - Junior subjective synonym
,
APORIA,lihsieni Bang-Haas 1933 - Valid Name
,
APORIA,* takamukuana Matsumura 1929 - Junior subjective synonym
,
APORIA,* maga Draeseke 1924 - Junior subjective synonym
,
APORIA,* oberthueri Verity 1907 - Junior subjective synonym
,
APORIA,* sulphurea Oberthür 1884 - Junior subjective synonym
,
APORIA,transiens Alphéraky 1897 - Valid Name
,
APORIA,crataegi Linnaeus 1758 - Valid Name
,
APORIA,* absurda Bryk 1928 - Junior subjective synonym
,
APORIA,adherbal Fruhstorfer 1910 - Valid Name
,
APORIA,* niphonica Verity 1911 - Junior subjective synonym
,
APORIA,asiatica Meinhard 1925 - Valid Name
,
APORIA,augusta Turner 1905 - Valid Name
,
APORIA,* usuguma Minoura 1943 - Junior subjective synonym
,
APORIA,angustior Graves 1925 - Valid Name
,
APORIA,basanius Fruhstorfer 1910 - Valid Name
,
APORIA,centralasiae Verity 1911 - Valid Name
,
APORIA,colona Krulikowsky 1909 - Valid Name
,
APORIA,diluta Verity 1911 - Valid Name
,
APORIA,gobiensis Forster 1971 - Valid Name
,
APORIA,herodias Hemming 1941 - Valid Name
,
APORIA,* meridionalis Verity 1911 - Junior subjective synonym
,
APORIA,hyalina Röber 1907 - Valid Name
,
APORIA,iranica Forster 1939 - Valid Name
,
APORIA,karavajevi Krulikowsky 1926 - Valid Name
,
APORIA,mauretanica Oberthür 1909 - Valid Name
,
APORIA,minor Verity 1908 - Valid Name
,
APORIA,naryna Sheljuzhko 1910 - Valid Name
,
APORIA,* nigronervosus Retzius 1783 - Junior subjective synonym
,
APORIA,* nonconspersa Lempke 1953 - Junior subjective synonym
,
APORIA,pellucida Röber 1907 - Valid Name
,
APORIA,pseudohippia Verity 1911 - Valid Name
,
APORIA,rotunda Eitschberger & Reissinger 1971 - Valid Name
,
APORIA,rutae Bryk 1940 - Valid Name
,
APORIA,sachalinensis Matsumura 1925 - Valid Name
,
APORIA,sajana Verity 1911 - Valid Name
,
APORIA,shugnana Sheljuzhko 1925 - Valid Name
,
APORIA,sibirica Verity 1911 - Valid Name
,
APORIA,transiens Lempke 1953 - Valid Name
,
APORIA,ussurica Kardakoff 1928 - Valid Name
,
APORIA,* alepica Cosmovici 1892 - Junior subjective synonym
,
APORIA,* atomosa Verity 1908 - Junior subjective synonym
,
APORIA,* atricolor Bang-Haas 1927 - Junior subjective synonym
,
APORIA,* banghaasi Bryk 1921 - Junior subjective synonym
,
APORIA,* bigae Bryk 1921 - Junior subjective synonym
,
APORIA,* binervula Derenne-Meyers 1927 - Junior subjective synonym
,
APORIA,* enderleini Bryk 1921 - Junior subjective synonym
,
APORIA,* fert Turati 1930 - Junior subjective synonym
,
APORIA,* flava Tutt 1896 - Junior subjective synonym
,
APORIA,* grotei Bryk 1921 - Junior subjective synonym
,
APORIA,* hebomoiina Enderlein 1928 - Junior subjective synonym
,
APORIA,* hoefnageli Bryk 1921 - Junior subjective synonym
,
APORIA,* homogryphus Bryk 1921 - Junior subjective synonym
,
APORIA,* infraochreata Verity 1919 - Junior subjective synonym
,
APORIA,* karschi Enderlein 1902 - Junior subjective synonym
,
APORIA,* koyi Aigner-Abafi 1906 - Junior subjective synonym
,
APORIA,* lunulata Tutt 1896 - Junior subjective synonym
,
APORIA,* marginata Tutt 1896 - Junior subjective synonym
,
APORIA,* meinhardi Krulikowsky 1909 - Junior subjective synonym
,
APORIA,* melaina Tutt 1896 - Junior subjective synonym
,
APORIA,* minima Cabeau 1925 - Junior subjective synonym
,
APORIA,* schawerdae Bryk 1921 - Junior subjective synonym
,
APORIA,* shuljuzkoi Bryk 1912 - Junior subjective synonym
,
APORIA,* sordida Kardakoff 1928 - Junior subjective synonym
,
APORIA,* suffusa Tutt 1896 - Junior subjective synonym
,
APORIA,* szulinszkyi Bryk 1921 - Junior subjective synonym
,
APORIA,transitoria Lempke 1974 - Valid Name
,
APORIA,zabulensis de Freina 1974 - Valid Name
,
APORIA,delayayi Oberthür 1890 - Valid Name
,
APORIA,minschani Bang-Haas 1933 - Valid Name
,
APORIA,* nana Verity 1908 - Junior subjective synonym
,
APORIA,genestieri Oberthür 1902 - Valid Name
,
APORIA,genestieroides Bernardi 1963 - Valid Name
,
APORIA,pseudopotanini Bernardi 1963 - Valid Name
,
APORIA,goutellei Oberthür 1886 - Valid Name
,
APORIA,extrema South 1913 - Valid Name
,
APORIA,tsinglingica Verity 1911 - Valid Name
,
APORIA,* melanochroa Verity 1907 - Junior subjective synonym
,
APORIA,harrietae de Nicéville 1892 - Valid Name
,
APORIA,baileyi South 1913 - Valid Name
,
APORIA,paracraea de Nicéville 1900 - Valid Name
,
APORIA,* albivena Oberthür 1902 - Junior subjective synonym
,
APORIA,hastata Oberthür 1892 - Valid Name
,
APORIA,hippia Bremer 1861 - Valid Name
,
APORIA,crataegoides Lucas 1866 - Valid Name
,
APORIA,japonica Matsumura 1919 - Valid Name
,
APORIA,kreitneri Frivaldsky 1886 - Valid Name
,
APORIA,occidentalis Bang-Haas 1927 - Valid Name
,
APORIA,taupingi Bang-Haas 1933 - Valid Name
,
APORIA,thibetana Grum-Grshimailo 1893 - Valid Name
,
APORIA,* tianschanica Rühl 1895 - Junior subjective synonym
,
APORIA,howarthi Bernardi 1961 - Valid Name
,
APORIA,joubini Oberthür 1913 - Valid Name
,
APORIA,largeteaui Oberthür 1881 - Valid Name
,
APORIA,* brunnea Verity 1907 - Junior subjective synonym
,
APORIA,* evittata Verity 1907 - Junior subjective synonym
,
APORIA,kuangtungenis Mell 1935 - Valid Name
,
APORIA,pacifica Mell 1943 - Valid Name
,
APORIA,schmackeri Mell 1943 - Valid Name
,
APORIA,larraldei Oberthür 1876 - Valid Name
,
APORIA,* melania Oberthür 1892 - Junior subjective synonym
,
APORIA,nutans Oberthür 1892 - Valid Name
,
APORIA,leucodice Eversmann 1843 - Valid Name
,
APORIA,* altensis Rühl 1895 - Junior subjective synonym
,
APORIA,aryana Wyatt & Omoto 1966 - Valid Name
,
APORIA,balucha Marshall 1882 - Valid Name
,
APORIA,* leechi Moore 1904 - Junior subjective synonym
,
APORIA,* sorex Grose-Smith 1887 - Junior subjective synonym
,
APORIA,illumina Grum-Grshimailo 1890 - Valid Name
,
APORIA,* morosevitchae Sheljuzhko 1908 - Junior subjective synonym
,
APORIA,* nigroinspersa Verity 1911 - Junior subjective synonym
,
APORIA,* sara Evans 1932 - Junior subjective synonym
,
APORIA,lhamo Oberthür 1893 - Valid Name
,
APORIA,* nabellica Watkins 1927 - Junior subjective synonym
,
APORIA,* procris Bang-Haas 1927 - Junior subjective synonym
,
APORIA,martineti Oberthür 1889 - Valid Name
,
APORIA,* stotzeri Draeseke 1924 - Junior subjective synonym
,
APORIA,monbeigi Oberthür 1917 - Valid Name
,
APORIA,nabellica Boisduval 1836 - Valid Name
,
APORIA,* ferrari Tytler 1926 - Junior subjective synonym
,
APORIA,* hesba Evans 1912 - Junior subjective synonym
,
APORIA,oberthuri Leech 1890 - Valid Name
,
APORIA,potanini Alphéraky 1892 - Valid Name
,
APORIA,* alpherakyi Verity 1907 - Junior subjective synonym
,
APORIA,intercostata Bang-Haas 1927 - Valid Name
,
APORIA,* infernalis Bang-Haas 1927 - Junior subjective synonym
,
APORIA,procris Leech 1890 - Valid Name
,
APORIA,draesekei Bang-Haas 1927 - Valid Name
,
APORIA,* flavescens Verity 1908 - Junior subjective synonym
,
APORIA,* halisca Oberthür 1911 - Junior subjective synonym
,
APORIA,sinensis Bang-Haas 1927 - Valid Name
,
APORIA,soracta Moore 1857 - Valid Name
,
APORIA,denigrata Fruhstorfer 1910 - Valid Name
,
CATASTICTA,CATASTICTA Butler 1870 - Valid Name
,
CATASTICTA,* ARCHONOIA Reissinger 1972 - Junior subjective synonym
,
CATASTICTA,* HESPEROCHOIA Reissinger 1972 - Junior subjective synonym
,
CATASTICTA,* LEODONTOIA Reissinger 1972 - Junior subjective synonym
,
CATASTICTA,* PIERINOIA Reissinger 1972 - Junior subjective synonym
,
CATASTICTA,acomayo Reissinger 1972 - Valid Name
,
CATASTICTA,aequatorialis Röber 1909 - Valid Name
,
CATASTICTA,philomene Röber 1924 - Valid Name
,
CATASTICTA,* naranja Brown & Gabriel 1939 - Junior subjective synonym
,
CATASTICTA,* philodora Brown 1939 - Junior subjective synonym
,
CATASTICTA,* philomelas Brown 1939 - Junior subjective synonym
,
CATASTICTA,affinis Röber 1909 - Valid Name
,
CATASTICTA,* troezene Röber 1909 - Junior subjective synonym
,
CATASTICTA,albofasciata Lathy & Rosenberg 1912 - Valid Name
,
CATASTICTA,* lubentina Fassl 1915 - Junior subjective synonym
,
CATASTICTA,rubroreducta Reissinger 1972 - Valid Name
,
CATASTICTA,alma Hopffer 1874 - Valid Name
,
CATASTICTA,amastris Hewitson 1868 - Valid Name
,
CATASTICTA,dentata Lathy & Rosenberg 1912 - Valid Name
,
CATASTICTA,* niobe Röber 1909 - Junior subjective synonym
,
CATASTICTA,anaitis Hewitson 1869 - Valid Name
,
CATASTICTA,angulifera Avinoff 1926 - Valid Name
,
CATASTICTA,apaturina Butler 1901 - Valid Name
,
CATASTICTA,* citra Brown 1939 - Junior subjective synonym
,
CATASTICTA,supraturina Reissinger 1972 - Valid Name
,
CATASTICTA,apollinari Fassl 1915 - Valid Name
,
CATASTICTA,arborardens Reissinger 1972 - Valid Name
,
CATASTICTA,argolis Röber 1924 - Valid Name
,
CATASTICTA,aureomaculata Lathy & Rosenberg 1912 - Valid Name
,
CATASTICTA,bamba Reissinger 1972 - Valid Name
,
CATASTICTA,bithyna Röber 1924 - Valid Name
,
CATASTICTA,bithys Hübner 1825 - Valid Name
,
CATASTICTA,* arechiza Reakirt 1866 - Junior subjective synonym
,
CATASTICTA,huebneri Lathy & Rosenberg 1912 - Valid Name
,
CATASTICTA,rosenbergi Reissinger 1972 - Valid Name
,
CATASTICTA,blanca Reissinger 1972 - Valid Name
,
CATASTICTA,browni Reissinger 1972 - Valid Name
,
CATASTICTA,carpis Reissinger 1972 - Valid Name
,
CATASTICTA,cerberus Godman & Salvin 1889 - Valid Name
,
CATASTICTA,chelidonides Röber 1924 - Valid Name
,
CATASTICTA,chelidonis Hopffer 1874 - Valid Name
,
CATASTICTA,* chelalba Brown 1939 - Junior subjective synonym
,
CATASTICTA,* chelaura Brown 1939 - Junior subjective synonym
,
CATASTICTA,* germainia Brown & Gabriel 1939 - Junior subjective synonym
,
CATASTICTA,* teara Brown 1939 - Junior subjective synonym
,
CATASTICTA,chrysolopha Kollar 1850 - Valid Name
,
CATASTICTA,* xeque Mengel 1899 - Junior subjective synonym
,
CATASTICTA,cinerea Butler 1897 - Valid Name
,
CATASTICTA,ariadne null  - Valid Name
,
CATASTICTA,* dusca Brown 1939 - Junior subjective synonym
,
CATASTICTA,clara Röber 1909 - Valid Name
,
CATASTICTA,colla Doubleday 1847 - Valid Name
,
CATASTICTA,"* amba Brown, Gabriel & Goodson 1940 - Junior subjective synonym"
,
CATASTICTA,* philomene Röber 1909 - Junior subjective synonym
,
CATASTICTA,confusa Reissinger 1972 - Valid Name
,
CATASTICTA,contrasta Reissinger 1972 - Valid Name
,
CATASTICTA,cora Lucas 1852 - Valid Name
,
CATASTICTA,* paradoxa Röber 1909 - Junior subjective synonym
,
CATASTICTA,corcyra Felder 1859 - Valid Name
,
CATASTICTA,* linea Brown 1939 - Junior subjective synonym
,
CATASTICTA,* staudingeri Butler 1897 - Junior subjective synonym
,
CATASTICTA,crowleyi Butler 1901 - Valid Name
,
CATASTICTA,ctemene Hewitson 1869 - Valid Name
,
CATASTICTA,discalba Brown & Gabriel 1939 - Valid Name
,
CATASTICTA,distincta Lathy & Rosenberg 1912 - Valid Name
,
CATASTICTA,* ecuadora Brown 1939 - Junior subjective synonym
,
CATASTICTA,* pastaza Brown 1939 - Junior subjective synonym
,
CATASTICTA,duida Brown 1932 - Valid Name
,
CATASTICTA,emeris Boisduval 1836 - Valid Name
,
CATASTICTA,eurigania Hewitson 1870 - Valid Name
