Superfamily,Family,Subfamily,Tribe,Genus
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,AEOLERNIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,AEOLIAS GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,AERODES GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,AETODES GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,AGELETHA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,AGLAODES
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,AGRIOPLECTA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,AGROECODES
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ALICIANA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ALOMENARCHA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ALTIURA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ALYNDA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,AMBLYTELES GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,AMPHIPSEUSTIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,AMPHISBATIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,AMYDRODES GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ANACATHARTIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ANACOEMASTIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ANALCODES
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ANARCHA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ANCHARCHA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ANCHINIA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ANCISTROMORPHA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ANCISTRONEURA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ANCYLOMETIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ANISOPASTA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ANIUTA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ANOMOZANCLA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ANTHEMODES GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ANTHOCOMA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ANTIOPALA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ANTIPODELLA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ANTIPTERNA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ANTOLOEA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ANTYGOTA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,AOCHLETA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,APLOTA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ARACHNOGRAPHA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ARCHAERETA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ARCTOPODA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ARCTOSCELIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,AREOCOSMA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ARISTEIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ARTIASTIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ASHINAGA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ASPASIODES
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ASTIARCHA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ASTOXENA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ATELOSTICHA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ATHA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ATHEROPLA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ATOMOTRICHA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ATOPOPHRICTIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ATOPOTORNA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ATRIBASTA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,AULOTROPHA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,AUTOMIMA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,BAIOCYSTIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,BAREA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,BAREA GROUP UNPLACED SPECIES
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,BASIPLECTA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,BATHROSTERRA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,BATIA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,BEFORONA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,BIGOTIANELLA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,BORKHAUSENIA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,BRACHYNEMATA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,BRACHYZANCLA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,BRIAROSTOMA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,BRYMBLIA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CALLIMA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CALLIMIMA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CALLIPHRACTIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CALLITHAUMA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CARCINA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CAROLANA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CASEICOLOR GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CASMARA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CATACHRYSA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CATACOMETES
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CATAPLASTA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CECIDOLECHIA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CENARCHIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CERANTHES
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CHAETOPHORA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CHALCOCOLONA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CHALCOPHRAGMA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CHALCORECTIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CHAMBERSIA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CHANYSTIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CHEIMOPHILA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CHERSADAULA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CHEZALA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CHEZALA GROUP UNPLACED SPECIES
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CHORODOXA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CHORONOMA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CHROMATICA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CHRYSONOMA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CLONITICA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CNECOPHORA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,COELOPOETA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,COERANICA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,COESYRA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,COLPOMORPHA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,COMPSOTROPHA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,COPIDOSTOLA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CORETHROPALPA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CORIDOMORPHA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CORITA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,COROCOSMA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CORYPHOSCOLA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,COSMARESTA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,COSMOZONA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CREMNODES GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CREPIDOSCELES
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CROSSOPHORA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CROSSOTOCERA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CRYSTALLOGENES
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,CYPHACMA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,DAFA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,DASYLOPHA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,DECANTHA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,DEIA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,DEIGMOESTA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,DELONOMA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,DELOPHANES
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,DELOSAPHES
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,DESPINA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,DEUTEROGONIA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,DIAPHANTA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,DIAPHORODES
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,DIOCOSMA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,DIPLOCLASIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,DISSELIA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,DITA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,DIURNEA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,DOLIOTECHNA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,DOXA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,DOXASTICA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,DOXOMERES
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,DURRANTIA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,DYSGNORIMA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,DYSTHRENETA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ECHINOBASIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ECLACTISTIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,EGELIDA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,EIDO
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ELAEONOMA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ELAPHRERGA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ELAPHROMORPHA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ENCHRONISTA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ENDEOLENA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ENDROSIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ENOPLIDIA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,EOCHROIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,EOMICHLA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,EONYMPHA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,EPICURICA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,EPIMECYNTIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,EPIPHRACTIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,EPISEMA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,EPITHYMEMA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ERAINA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ERATOPHYES
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,EREMNOTYPA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ERICIBDELA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,EROTIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,EUCHAETIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,EUCHERSADAULA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,EUCLEODORA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,EUCRYPHAEA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,EUHYLECOETES
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,EULACHNA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,EULECHRIA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,EUPHILTRA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,EUTHICTIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,EUZELOTICA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,EXARSIA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,EXOSPHRANTIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,FABIOLA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,FILIFERA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,FLACCIDA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,FORMOKAMAGA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,FRAGILIS GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,GARRHA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,GENUS UNKNOWN
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,GLESSEUMEYRICKIA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,GOIDANICHIANA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,GONIORRHOSTIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,GUESTIA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,GUMMOSA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,GYMNOBATHRA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HABROSCOPA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HADROCHETA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HAEMALEA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HALIMARMARA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HAPALOTEUCHA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HAPLODYTA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HAPLOSCOPA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HARPELLA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HEDNOPHORA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HELIOCAUSTA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HELIOSTIBES
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HELOSCOPA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HEMIBELA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HENIOCHA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HERINGIANA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HERMIONA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HESPEROPTILA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HETERODMETA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HETEROPTOLIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HETEROTEUCHA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HETEROZYGA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HIERODORIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HOFMANNOPHILA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HOMALOTA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HOMOPLASTIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HOPLOMORPHA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HOPLOPHANES GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HOPLOSTEGA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HORRIDOPALPUS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HYBOCROSSA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HYPERSKELES
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,HYPERSYMMOCA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,IDIOXANTHA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,IDIOZANCLA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,IFEDA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,INDOCTA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,INGA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,IOPTERA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,IRENIA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,IRONOPOLIA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,ISOCRITA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,IZATHA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,JOONGGOORA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LACTEOLA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LACTISTICA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LAMPROXANTHA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LANGASTIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LASIOCHIRA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LASIOMACTRA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LATHICROSSA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LAXONOMA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LEISTOMORPHA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LELITA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LEPIDECHIDNA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LEPIDOTARSA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LEPTOCOPA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LEPTOCROCA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LESIANDRA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LETOGENES
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LEUCORHABDA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LEUCOSTEMMA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LEUCOSTEPHES GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LEUROPHANES
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LIMOTHNES
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LIOCNEMA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LIOZANCLA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LOCHEUTIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LOCHMAEA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LOPHOPEPLA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LOXOZYGA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,LYGRONOMA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,MACAROCOSMA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,MACHAERITIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,MACHETIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,MACRONEMATA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,MACROPHARA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,MACROSACES
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,MALACELLA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,MARTYRINGA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,MATHILDANA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,MELANOSSA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,MELIRRHOA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,MELOCHRYSIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,MELOTELES
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,MERMERISTIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,MESOTHYRSA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,MESOXANTHA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,METACHALCA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,METACHROA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,METAPHRASTIS
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,MICRASTIS GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,MICROBELA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,MICROLOCHA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,MICROPTERA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,MICROSTIGMATA GROUP
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,MIMOBRACHYOMA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,MIMOPICTES
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,MIONOLENA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,MYRASCIA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,NEOSIGALA
,,,,
Gelechioidea,Oecophoridae,Oecophorinae,Tribe unassigned,NEPHOGENES
,,,,
